지점번호,지점명,시작일,종료일,장마일수,강수일수,합계강수량
140,군산,2002-06-23,2002-07-23,31,12,234
143,대구,2002-06-23,2002-07-23,31,16,182.9
146,전주,2002-06-23,2002-07-23,31,16,178
152,울산,2002-06-23,2002-07-23,31,17,369.2
155,창원,2002-06-23,2002-07-23,31,18,399.8
156,광주,2002-06-23,2002-07-23,31,16,207
159,부산,2002-06-23,2002-07-23,31,16,357.1
162,통영,2002-06-23,2002-07-23,31,18,345.1
165,목포,2002-06-23,2002-07-23,31,16,226.2
168,여수,2002-06-23,2002-07-23,31,18,442.5
170,완도,2002-06-23,2002-07-23,31,18,359.4
192,진주,2002-06-23,2002-07-23,31,15,359
201,강화,2002-06-23,2002-07-24,32,11,218.5
202,양평,2002-06-23,2002-07-24,32,12,198
203,이천,2002-06-23,2002-07-24,32,14,275.5
211,인제,2002-06-23,2002-07-24,32,13,195.5
212,홍천,2002-06-23,2002-07-24,32,15,283.5
216,태백,2002-06-23,2002-07-24,32,17,283.5
221,제천,2002-06-23,2002-07-24,32,14,218.5
226,보은,2002-06-23,2002-07-24,32,15,165.5
232,천안,2002-06-23,2002-07-24,32,9,239.5
235,보령,2002-06-23,2002-07-24,32,9,246
236,부여,2002-06-23,2002-07-24,32,10,237
238,금산,2002-06-23,2002-07-24,32,14,168
243,부안,2002-06-23,2002-07-23,31,15,219
244,임실,2002-06-23,2002-07-23,31,13,187.5
245,정읍,2002-06-23,2002-07-23,31,13,208
247,남원,2002-06-23,2002-07-23,31,15,206
248,장수,2002-06-23,2002-07-23,31,16,182.5
260,장흥,2002-06-23,2002-07-23,31,13,318.5
261,해남,2002-06-23,2002-07-23,31,13,281.5
262,고흥,2002-06-23,2002-07-23,31,14,430.5
271,봉화,2002-06-23,2002-07-23,31,17,270
272,영주,2002-06-23,2002-07-23,31,17,264
273,문경,2002-06-23,2002-07-23,31,15,198.5
277,영덕,2002-06-23,2002-07-23,31,13,232
278,의성,2002-06-23,2002-07-23,31,14,152.5
279,구미,2002-06-23,2002-07-23,31,12,190
281,영천,2002-06-23,2002-07-23,31,15,191.5
284,거창,2002-06-23,2002-07-23,31,15,309
285,합천,2002-06-23,2002-07-23,31,14,282.5
288,밀양,2002-06-23,2002-07-23,31,15,284.5
289,산청,2002-06-23,2002-07-23,31,15,485
294,거제,2002-06-23,2002-07-23,31,17,425.5
295,남해,2002-06-23,2002-07-23,31,20,496.5
184,제주,2003-06-22,2003-07-23,32,24,394.8
185,고산,2003-06-22,2003-07-23,32,23,299.3
188,성산,2003-06-22,2003-07-23,32,23,387
189,서귀포,2003-06-22,2003-07-23,32,28,385.3
90,속초,2003-06-23,2003-07-25,33,16,314
95,철원,2003-06-23,2003-07-25,33,16,297.7
100,대관령,2003-06-23,2003-07-25,33,25,479
101,춘천,2003-06-23,2003-07-25,33,20,359.1
105,강릉,2003-06-23,2003-07-25,33,22,315.9
108,서울,2003-06-23,2003-07-25,33,23,476.8
112,인천,2003-06-23,2003-07-25,33,23,396.9
114,원주,2003-06-23,2003-07-25,33,21,470.6
119,수원,2003-06-23,2003-07-25,33,23,408.4
127,충주,2003-06-23,2003-07-25,33,22,477.2
129,서산,2003-06-23,2003-07-25,33,22,433.4
130,울진,2003-06-23,2003-07-25,33,17,328.7
131,청주,2003-06-23,2003-07-25,33,24,563.7
133,대전,2003-06-23,2003-07-25,33,28,683.3
135,추풍령,2003-06-23,2003-07-25,33,27,615.3
136,안동,2003-06-23,2003-07-25,33,21,469.8
138,포항,2003-06-23,2003-07-25,33,21,586.6
140,군산,2003-06-23,2003-07-25,33,25,576.9
143,대구,2003-06-23,2003-07-25,33,22,571.6
146,전주,2003-06-23,2003-07-25,33,26,713.5
152,울산,2003-06-23,2003-07-25,33,21,537.3
155,창원,2003-06-23,2003-07-25,33,23,532
156,광주,2003-06-23,2003-07-25,33,28,643.2
159,부산,2003-06-23,2003-07-25,33,23,751.1
162,통영,2003-06-23,2003-07-25,33,24,543.1
165,목포,2003-06-23,2003-07-25,33,25,428.2
168,여수,2003-06-23,2003-07-25,33,23,617.8
170,완도,2003-06-23,2003-07-25,33,25,566.5
192,진주,2003-06-23,2003-07-25,33,23,548.5
201,강화,2003-06-23,2003-07-25,33,17,329.5
202,양평,2003-06-23,2003-07-25,33,20,489
203,이천,2003-06-23,2003-07-25,33,20,515.5
211,인제,2003-06-23,2003-07-25,33,17,307
212,홍천,2003-06-23,2003-07-25,33,21,483
216,태백,2003-06-23,2003-07-25,33,19,397.5
221,제천,2003-06-23,2003-07-25,33,21,636.5
226,보은,2003-06-23,2003-07-25,33,24,791
232,천안,2003-06-23,2003-07-25,33,24,452.2
235,보령,2003-06-23,2003-07-25,33,22,389.5
236,부여,2003-06-23,2003-07-25,33,24,768
238,금산,2003-06-23,2003-07-25,33,25,649.5
243,부안,2003-06-23,2003-07-25,33,22,650
244,임실,2003-06-23,2003-07-25,33,26,722
245,정읍,2003-06-23,2003-07-25,33,23,618
247,남원,2003-06-23,2003-07-25,33,26,692.5
248,장수,2003-06-23,2003-07-25,33,26,827.5
260,장흥,2003-06-23,2003-07-25,33,24,529.5
261,해남,2003-06-23,2003-07-25,33,23,385.5
262,고흥,2003-06-23,2003-07-25,33,20,514
271,봉화,2003-06-23,2003-07-25,33,18,477.5
272,영주,2003-06-23,2003-07-25,33,21,665
273,문경,2003-06-23,2003-07-25,33,21,711.5
277,영덕,2003-06-23,2003-07-25,33,18,436.5
278,의성,2003-06-23,2003-07-25,33,20,490.5
279,구미,2003-06-23,2003-07-25,33,19,572.5
281,영천,2003-06-23,2003-07-25,33,21,549.5
284,거창,2003-06-23,2003-07-25,33,23,725
285,합천,2003-06-23,2003-07-25,33,23,626.5
288,밀양,2003-06-23,2003-07-25,33,22,459.5
289,산청,2003-06-23,2003-07-25,33,23,544.5
294,거제,2003-06-23,2003-07-25,33,22,754
295,남해,2003-06-23,2003-07-25,33,21,711
130,울진,2004-06-24,2004-07-17,24,12,197.1
136,안동,2004-06-24,2004-07-17,24,14,333.5
138,포항,2004-06-24,2004-07-17,24,14,178.7
140,군산,2004-06-24,2004-07-17,24,18,395.7
143,대구,2004-06-24,2004-07-17,24,16,226.5
146,전주,2004-06-24,2004-07-17,24,15,249.3
152,울산,2004-06-24,2004-07-17,24,16,117.3
155,창원,2004-06-24,2004-07-17,24,15,231.5
156,광주,2004-06-24,2004-07-17,24,15,357.1
159,부산,2004-06-24,2004-07-17,24,13,138.2
162,통영,2004-06-24,2004-07-17,24,14,131.3
165,목포,2004-06-24,2004-07-17,24,15,400.4
168,여수,2004-06-24,2004-07-17,24,9,185.5
170,완도,2004-06-24,2004-07-17,24,14,240.4
184,제주,2004-06-24,2004-07-11,18,7,79.6
185,고산,2004-06-24,2004-07-11,18,9,92.3
188,성산,2004-06-24,2004-07-11,18,6,109.5
189,서귀포,2004-06-24,2004-07-11,18,10,116.2
192,진주,2004-06-24,2004-07-17,24,16,250
243,부안,2004-06-24,2004-07-17,24,14,274
244,임실,2004-06-24,2004-07-17,24,14,206
245,정읍,2004-06-24,2004-07-17,24,12,197.5
247,남원,2004-06-24,2004-07-17,24,12,274.5
248,장수,2004-06-24,2004-07-17,24,15,309
260,장흥,2004-06-24,2004-07-17,24,12,363
261,해남,2004-06-24,2004-07-17,24,12,387
262,고흥,2004-06-24,2004-07-17,24,8,223.5
271,봉화,2004-06-24,2004-07-17,24,12,317
272,영주,2004-06-24,2004-07-17,24,14,322
273,문경,2004-06-24,2004-07-17,24,13,338.5
277,영덕,2004-06-24,2004-07-17,24,13,194.5
278,의성,2004-06-24,2004-07-17,24,14,323.5
279,구미,2004-06-24,2004-07-17,24,15,261.5
281,영천,2004-06-24,2004-07-17,24,13,207
284,거창,2004-06-24,2004-07-17,24,17,272
285,합천,2004-06-24,2004-07-17,24,15,248.5
288,밀양,2004-06-24,2004-07-17,24,13,212
289,산청,2004-06-24,2004-07-17,24,13,336.5
294,거제,2004-06-24,2004-07-17,24,12,203.5
295,남해,2004-06-24,2004-07-17,24,12,254.5
90,속초,2004-06-25,2004-07-18,24,17,545.4
95,철원,2004-06-25,2004-07-18,24,21,449.9
100,대관령,2004-06-25,2004-07-18,24,17,449
101,춘천,2004-06-25,2004-07-18,24,17,517.8
105,강릉,2004-06-25,2004-07-18,24,16,388.6
108,서울,2004-06-25,2004-07-18,24,17,495.2
112,인천,2004-06-25,2004-07-18,24,17,403.1
114,원주,2004-06-25,2004-07-18,24,20,384.4
119,수원,2004-06-25,2004-07-18,24,16,372
127,충주,2004-06-25,2004-07-18,24,17,401.7
129,서산,2004-06-25,2004-07-18,24,19,316.7
131,청주,2004-06-25,2004-07-18,24,16,332.5
133,대전,2004-06-25,2004-07-18,24,15,392.9
135,추풍령,2004-06-25,2004-07-18,24,16,407.7
201,강화,2004-06-25,2004-07-18,24,17,524
202,양평,2004-06-25,2004-07-18,24,16,483
203,이천,2004-06-25,2004-07-18,24,13,287.5
211,인제,2004-06-25,2004-07-18,24,17,401.5
212,홍천,2004-06-25,2004-07-18,24,16,586.5
216,태백,2004-06-25,2004-07-18,24,14,314.5
221,제천,2004-06-25,2004-07-18,24,15,438
226,보은,2004-06-25,2004-07-18,24,14,295.5
232,천안,2004-06-25,2004-07-18,24,15,363.7
235,보령,2004-06-25,2004-07-18,24,15,272
236,부여,2004-06-25,2004-07-18,24,14,300
238,금산,2004-06-25,2004-07-18,24,13,406
184,제주,2005-06-25,2005-07-15,21,12,108.1
185,고산,2005-06-25,2005-07-15,21,11,137.1
188,성산,2005-06-25,2005-07-15,21,14,138
189,서귀포,2005-06-25,2005-07-15,21,15,164.8
90,속초,2005-06-26,2005-07-18,23,15,265.2
95,철원,2005-06-26,2005-07-18,23,16,281.8
100,대관령,2005-06-26,2005-07-18,23,16,456.6
101,춘천,2005-06-26,2005-07-18,23,15,301.2
105,강릉,2005-06-26,2005-07-18,23,13,368.2
108,서울,2005-06-26,2005-07-18,23,13,297.2
112,인천,2005-06-26,2005-07-18,23,16,224.7
114,원주,2005-06-26,2005-07-18,23,14,452
119,수원,2005-06-26,2005-07-18,23,15,297
127,충주,2005-06-26,2005-07-18,23,16,392.6
129,서산,2005-06-26,2005-07-18,23,13,327.6
130,울진,2005-06-26,2005-07-18,23,12,279.2
131,청주,2005-06-26,2005-07-18,23,15,388.9
133,대전,2005-06-26,2005-07-18,23,17,476.3
135,추풍령,2005-06-26,2005-07-18,23,17,227.8
136,안동,2005-06-26,2005-07-18,23,13,248
138,포항,2005-06-26,2005-07-18,23,13,165
140,군산,2005-06-26,2005-07-18,23,15,496.5
143,대구,2005-06-26,2005-07-18,23,17,210.6
146,전주,2005-06-26,2005-07-18,23,16,386.6
152,울산,2005-06-26,2005-07-18,23,17,159.4
155,창원,2005-06-26,2005-07-18,23,17,274.3
156,광주,2005-06-26,2005-07-18,23,18,295.6
159,부산,2005-06-26,2005-07-18,23,18,323.4
162,통영,2005-06-26,2005-07-18,23,18,191.1
165,목포,2005-06-26,2005-07-18,23,21,278.8
168,여수,2005-06-26,2005-07-18,23,17,267
170,완도,2005-06-26,2005-07-18,23,18,109.7
192,진주,2005-06-26,2005-07-18,23,17,293.1
201,강화,2005-06-26,2005-07-18,23,11,205
202,양평,2005-06-26,2005-07-18,23,13,466.5
203,이천,2005-06-26,2005-07-18,23,12,302
211,인제,2005-06-26,2005-07-18,23,15,287
212,홍천,2005-06-26,2005-07-18,23,10,416.5
216,태백,2005-06-26,2005-07-18,23,13,381
221,제천,2005-06-26,2005-07-18,23,12,430.5
226,보은,2005-06-26,2005-07-18,23,18,443.5
232,천안,2005-06-26,2005-07-18,23,14,318.5
235,보령,2005-06-26,2005-07-18,23,11,245
236,부여,2005-06-26,2005-07-18,23,13,406.5
238,금산,2005-06-26,2005-07-18,23,15,415.5
243,부안,2005-06-26,2005-07-18,23,12,376.5
244,임실,2005-06-26,2005-07-18,23,17,404
245,정읍,2005-06-26,2005-07-18,23,15,327.5
247,남원,2005-06-26,2005-07-18,23,16,288
248,장수,2005-06-26,2005-07-18,23,15,445
260,장흥,2005-06-26,2005-07-18,23,18,289
261,해남,2005-06-26,2005-07-18,23,18,179
262,고흥,2005-06-26,2005-07-18,23,16,215.5
271,봉화,2005-06-26,2005-07-18,23,14,373
272,영주,2005-06-26,2005-07-18,23,14,435
273,문경,2005-06-26,2005-07-18,23,15,474.5
277,영덕,2005-06-26,2005-07-18,23,10,251.5
278,의성,2005-06-26,2005-07-18,23,15,201.5
279,구미,2005-06-26,2005-07-18,23,13,238.5
281,영천,2005-06-26,2005-07-18,23,12,190.5
284,거창,2005-06-26,2005-07-18,23,17,462
285,합천,2005-06-26,2005-07-18,23,16,316.5
288,밀양,2005-06-26,2005-07-18,23,17,242.5
289,산청,2005-06-26,2005-07-18,23,16,293
294,거제,2005-06-26,2005-07-18,23,16,224
295,남해,2005-06-26,2005-07-18,23,16,211.5
184,제주,2006-06-14,2006-07-26,43,25,572.1
185,고산,2006-06-14,2006-07-26,43,26,587.5
188,성산,2006-06-14,2006-07-26,43,21,658
189,서귀포,2006-06-14,2006-07-26,43,22,560.3
90,속초,2006-06-21,2006-07-29,39,26,573.2
95,철원,2006-06-21,2006-07-29,39,27,707.1
100,대관령,2006-06-21,2006-07-29,39,32,1051.9
101,춘천,2006-06-21,2006-07-29,39,29,949.6
105,강릉,2006-06-21,2006-07-29,39,28,782.8
108,서울,2006-06-21,2006-07-29,39,30,1068.4
112,인천,2006-06-21,2006-07-29,39,29,801.5
114,원주,2006-06-21,2006-07-29,39,31,968.5
119,수원,2006-06-21,2006-07-29,39,31,794.3
127,충주,2006-06-21,2006-07-29,39,31,717.4
129,서산,2006-06-21,2006-07-29,39,30,546.7
130,울진,2006-06-21,2006-07-29,39,27,718.2
131,청주,2006-06-21,2006-07-29,39,29,556.5
133,대전,2006-06-21,2006-07-29,39,30,586.5
135,추풍령,2006-06-21,2006-07-29,39,29,761.6
136,안동,2006-06-21,2006-07-29,39,29,561.2
138,포항,2006-06-21,2006-07-29,39,28,591.6
140,군산,2006-06-21,2006-07-29,39,29,576.9
143,대구,2006-06-21,2006-07-29,39,25,587.1
146,전주,2006-06-21,2006-07-29,39,29,560.9
152,울산,2006-06-21,2006-07-29,39,24,567.7
155,창원,2006-06-21,2006-07-29,39,27,685.8
156,광주,2006-06-21,2006-07-29,39,26,613.5
159,부산,2006-06-21,2006-07-29,39,29,720.1
162,통영,2006-06-21,2006-07-29,39,24,708.1
165,목포,2006-06-21,2006-07-29,39,24,451.7
168,여수,2006-06-21,2006-07-29,39,27,745.9
170,완도,2006-06-21,2006-07-29,39,27,608.1
192,진주,2006-06-21,2006-07-29,39,24,742.9
201,강화,2006-06-21,2006-07-29,39,23,654
202,양평,2006-06-21,2006-07-29,39,30,979
203,이천,2006-06-21,2006-07-29,39,30,853.5
211,인제,2006-06-21,2006-07-29,39,24,1005
212,홍천,2006-06-21,2006-07-29,39,28,1288.5
216,태백,2006-06-21,2006-07-29,39,26,802
221,제천,2006-06-21,2006-07-29,39,31,1167.5
226,보은,2006-06-21,2006-07-29,39,31,543.5
232,천안,2006-06-21,2006-07-29,39,30,592.6
235,보령,2006-06-21,2006-07-29,39,25,354.5
236,부여,2006-06-21,2006-07-29,39,28,545
238,금산,2006-06-21,2006-07-29,39,30,708
243,부안,2006-06-21,2006-07-29,39,23,525.5
244,임실,2006-06-21,2006-07-29,39,27,566.5
245,정읍,2006-06-21,2006-07-29,39,25,507.5
247,남원,2006-06-21,2006-07-29,39,27,574
248,장수,2006-06-21,2006-07-29,39,29,604.5
260,장흥,2006-06-21,2006-07-29,39,24,657
261,해남,2006-06-21,2006-07-29,39,21,508.5
262,고흥,2006-06-21,2006-07-29,39,22,649
271,봉화,2006-06-21,2006-07-29,39,28,610.5
272,영주,2006-06-21,2006-07-29,39,29,786
273,문경,2006-06-21,2006-07-29,39,29,708.5
277,영덕,2006-06-21,2006-07-29,39,22,587.5
278,의성,2006-06-21,2006-07-29,39,22,782.5
279,구미,2006-06-21,2006-07-29,39,26,688.5
281,영천,2006-06-21,2006-07-29,39,26,659.5
284,거창,2006-06-21,2006-07-29,39,28,699.5
285,합천,2006-06-21,2006-07-29,39,24,677
288,밀양,2006-06-21,2006-07-29,39,22,620.5
289,산청,2006-06-21,2006-07-29,39,26,746.5
294,거제,2006-06-21,2006-07-29,39,24,859.5
295,남해,2006-06-21,2006-07-29,39,23,829
90,속초,2007-06-21,2007-07-29,39,24,254.3
95,철원,2007-06-21,2007-07-29,39,23,369
100,대관령,2007-06-21,2007-07-29,39,27,317.2
101,춘천,2007-06-21,2007-07-29,39,23,263.2
105,강릉,2007-06-21,2007-07-29,39,24,344.3
108,서울,2007-06-21,2007-07-29,39,23,327.4
112,인천,2007-06-21,2007-07-29,39,22,286
114,원주,2007-06-21,2007-07-29,39,24,440.3
119,수원,2007-06-21,2007-07-29,39,24,340
127,충주,2007-06-21,2007-07-29,39,23,363.2
129,서산,2007-06-21,2007-07-29,39,25,369
130,울진,2007-06-21,2007-07-24,34,23,261.4
131,청주,2007-06-21,2007-07-29,39,24,349.7
133,대전,2007-06-21,2007-07-29,39,24,397.8
135,추풍령,2007-06-21,2007-07-29,39,21,337.5
136,안동,2007-06-21,2007-07-24,34,21,264.9
138,포항,2007-06-21,2007-07-24,34,21,296.2
140,군산,2007-06-21,2007-07-24,34,23,419.6
143,대구,2007-06-21,2007-07-24,34,19,173.8
146,전주,2007-06-21,2007-07-24,34,22,329.9
152,울산,2007-06-21,2007-07-24,34,20,267.2
155,창원,2007-06-21,2007-07-24,34,20,289.6
156,광주,2007-06-21,2007-07-24,34,22,277
159,부산,2007-06-21,2007-07-24,34,18,331
162,통영,2007-06-21,2007-07-24,34,20,335.6
165,목포,2007-06-21,2007-07-24,34,23,216.2
168,여수,2007-06-21,2007-07-24,34,22,375.6
170,완도,2007-06-21,2007-07-24,34,25,323.9
184,제주,2007-06-21,2007-07-24,34,20,324.2
185,고산,2007-06-21,2007-07-24,34,22,306.8
188,성산,2007-06-21,2007-07-24,34,22,417.6
189,서귀포,2007-06-21,2007-07-24,34,22,508.2
192,진주,2007-06-21,2007-07-24,34,20,275.2
201,강화,2007-06-21,2007-07-29,39,15,317.5
202,양평,2007-06-21,2007-07-29,39,22,318
203,이천,2007-06-21,2007-07-29,39,21,336
211,인제,2007-06-21,2007-07-29,39,20,205
212,홍천,2007-06-21,2007-07-29,39,22,271.9
216,태백,2007-06-21,2007-07-29,39,25,371
221,제천,2007-06-21,2007-07-29,39,24,552.5
226,보은,2007-06-21,2007-07-29,39,22,407
232,천안,2007-06-21,2007-07-29,39,24,317.6
235,보령,2007-06-21,2007-07-29,39,21,287
236,부여,2007-06-21,2007-07-29,39,16,373.5
238,금산,2007-06-21,2007-07-29,39,22,418.5
243,부안,2007-06-21,2007-07-24,34,17,382.5
244,임실,2007-06-21,2007-07-24,34,21,263.5
245,정읍,2007-06-21,2007-07-24,34,17,278
247,남원,2007-06-21,2007-07-24,34,19,300
248,장수,2007-06-21,2007-07-24,34,20,284.5
260,장흥,2007-06-21,2007-07-24,34,19,302
261,해남,2007-06-21,2007-07-24,34,18,246
262,고흥,2007-06-21,2007-07-24,34,19,358.5
271,봉화,2007-06-21,2007-07-24,34,19,242
272,영주,2007-06-21,2007-07-24,34,20,425
273,문경,2007-06-21,2007-07-24,34,19,356.5
277,영덕,2007-06-21,2007-07-24,34,15,260
278,의성,2007-06-21,2007-07-24,34,16,294
279,구미,2007-06-21,2007-07-24,34,19,330.5
281,영천,2007-06-21,2007-07-24,34,20,267
284,거창,2007-06-21,2007-07-24,34,21,309.5
285,합천,2007-06-21,2007-07-24,34,18,202.5
288,밀양,2007-06-21,2007-07-24,34,19,199.5
289,산청,2007-06-21,2007-07-24,34,16,247
294,거제,2007-06-21,2007-07-24,34,18,380.5
295,남해,2007-06-21,2007-07-24,34,18,378.5
184,제주,2008-06-14,2008-07-04,21,17,304.9
185,고산,2008-06-14,2008-07-04,21,15,279.2
188,성산,2008-06-14,2008-07-04,21,17,354.5
189,서귀포,2008-06-14,2008-07-04,21,19,412.2
90,속초,2008-06-17,2008-07-26,40,18,432.6
95,철원,2008-06-17,2008-07-26,40,25,631.3
100,대관령,2008-06-17,2008-07-26,40,18,418.2
101,춘천,2008-06-17,2008-07-26,40,19,637.6
105,강릉,2008-06-17,2008-07-26,40,18,392.4
108,서울,2008-06-17,2008-07-26,40,21,594.7
112,인천,2008-06-17,2008-07-26,40,19,567.4
114,원주,2008-06-17,2008-07-26,40,21,450.9
119,수원,2008-06-17,2008-07-26,40,19,649.9
127,충주,2008-06-17,2008-07-26,40,19,362.4
129,서산,2008-06-17,2008-07-26,40,17,412.6
130,울진,2008-06-17,2008-07-26,40,19,307
131,청주,2008-06-17,2008-07-26,40,21,367.4
133,대전,2008-06-17,2008-07-26,40,20,366.4
135,추풍령,2008-06-17,2008-07-26,40,22,265.7
136,안동,2008-06-17,2008-07-26,40,17,258.5
138,포항,2008-06-17,2008-07-26,40,17,200.7
140,군산,2008-06-17,2008-07-26,40,24,262.1
143,대구,2008-06-17,2008-07-26,40,17,200.7
146,전주,2008-06-17,2008-07-26,40,22,377.7
152,울산,2008-06-17,2008-07-26,40,16,360.4
155,창원,2008-06-17,2008-07-26,40,19,419.7
156,광주,2008-06-17,2008-07-26,40,21,369.2
159,부산,2008-06-17,2008-07-26,40,17,254.1
162,통영,2008-06-17,2008-07-26,40,22,361.8
165,목포,2008-06-17,2008-07-26,40,22,355.3
168,여수,2008-06-17,2008-07-26,40,19,364.5
170,완도,2008-06-17,2008-07-26,40,22,430
192,진주,2008-06-17,2008-07-26,40,18,355.8
201,강화,2008-06-17,2008-07-26,40,18,593
202,양평,2008-06-17,2008-07-26,40,20,694.8
203,이천,2008-06-17,2008-07-26,40,19,532
211,인제,2008-06-17,2008-07-26,40,17,499.7
212,홍천,2008-06-17,2008-07-26,40,17,522.1
216,태백,2008-06-17,2008-07-26,40,25,358.1
221,제천,2008-06-17,2008-07-26,40,19,343.8
226,보은,2008-06-17,2008-07-26,40,22,331.8
232,천안,2008-06-17,2008-07-26,40,19,369.3
235,보령,2008-06-17,2008-07-26,40,23,334.1
236,부여,2008-06-17,2008-07-26,40,21,304.2
238,금산,2008-06-17,2008-07-26,40,18,350.5
243,부안,2008-06-17,2008-07-26,40,21,256
244,임실,2008-06-17,2008-07-26,40,22,398.7
245,정읍,2008-06-17,2008-07-26,40,25,297.2
247,남원,2008-06-17,2008-07-26,40,22,319.9
248,장수,2008-06-17,2008-07-26,40,22,294.6
260,장흥,2008-06-17,2008-07-26,40,20,365
261,해남,2008-06-17,2008-07-26,40,20,454.4
262,고흥,2008-06-17,2008-07-26,40,21,315
271,봉화,2008-06-17,2008-07-26,40,24,452.8
272,영주,2008-06-17,2008-07-26,40,23,437.2
273,문경,2008-06-17,2008-07-26,40,23,351.4
277,영덕,2008-06-17,2008-07-26,40,11,194.1
278,의성,2008-06-17,2008-07-26,40,17,246.7
279,구미,2008-06-17,2008-07-26,40,19,205.3
281,영천,2008-06-17,2008-07-26,40,17,275.1
284,거창,2008-06-17,2008-07-26,40,20,244.5
285,합천,2008-06-17,2008-07-26,40,18,349.9
288,밀양,2008-06-17,2008-07-26,40,17,325.3
289,산청,2008-06-17,2008-07-26,40,19,315.2
294,거제,2008-06-17,2008-07-26,40,21,335.1
295,남해,2008-06-17,2008-07-26,40,17,408.5
130,울진,2009-06-21,2009-08-03,44,18,233.5
136,안동,2009-06-21,2009-08-03,44,22,496.8
138,포항,2009-06-21,2009-08-03,44,21,424
140,군산,2009-06-21,2009-08-03,44,23,364.3
143,대구,2009-06-21,2009-08-03,44,23,443.6
146,전주,2009-06-21,2009-08-03,44,26,569.7
152,울산,2009-06-21,2009-08-03,44,26,671.1
155,창원,2009-06-21,2009-08-03,44,25,1077.7
156,광주,2009-06-21,2009-08-03,44,30,776.1
159,부산,2009-06-21,2009-08-03,44,28,1044.1
162,통영,2009-06-21,2009-08-03,44,27,800.9
165,목포,2009-06-21,2009-08-03,44,25,577.1
168,여수,2009-06-21,2009-08-03,44,28,616
170,완도,2009-06-21,2009-08-03,44,28,671.1
184,제주,2009-06-21,2009-08-03,44,22,336.4
185,고산,2009-06-21,2009-08-03,44,20,296.8
188,성산,2009-06-21,2009-08-03,44,26,468.1
189,서귀포,2009-06-21,2009-08-03,44,24,603.1
192,진주,2009-06-21,2009-08-03,44,26,886.6
243,부안,2009-06-21,2009-08-03,44,25,553.7
244,임실,2009-06-21,2009-08-03,44,27,603
245,정읍,2009-06-21,2009-08-03,44,24,723.9
247,남원,2009-06-21,2009-08-03,44,29,774.3
248,장수,2009-06-21,2009-08-03,44,28,714.7
260,장흥,2009-06-21,2009-08-03,44,30,727.3
261,해남,2009-06-21,2009-08-03,44,26,612.8
